"Title","Author","Publisher","Published Date","Format","Pages","Series","Volume","Language","ISBN","Page Read","Item Url","Icon Path","Photo Path","Image Url","Summary","Location","Price","Genres","Rating","Added Date","Copy Index","Read","Started Reading Date","Finished Reading Date","Favorite","Comments","Tags","BookShelf","Settings"
"Proyectos de exportación y estrategias de marketing internacional: Textos y casos sobre agroindustria, servicios y artesanía (Spanish Edition)","Colaiacovo, Juan Luis; Assefh, Antonio A.","Ediciones del Rio","1983","Tapa blanda","622","","","Spanish","","","https://www.amazon.com/dp/9509270008?tag=handylibrarya-20&linkCode=osi&th=1&psc=1","","","https://books.google.com/books/content?id=TvhFAAAAYAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api","","","343.79","Commercial Policy","0","05/14/2025","","","","","","","","Estante A"
"Reingenieria En La Gerencia (Spanish Edition)","Champy, James","Grupo Editorial Norma","","Tapa blanda","244","","","Spanish","9789580431992","","https://www.amazon.com/dp/958043199X?tag=handylibrarya-20&linkCode=osi&th=1&psc=1","","","https://m.media-amazon.com/images/I/51CL950ELXL._SL500_.jpg","","","39.99","Commercial Policy","3.53","05/14/2025","","","","","","","","Estante A"
"Robo para la corona: Los frutos prohibidos del arbol de la corrupcion","Verbitsky, Horacio","Planeta","1994","Tapa blanda","396","","","English","","","https://www.amazon.com/dp/9507421459?tag=handylibrarya-20&linkCode=osi&th=1&psc=1","","","https://m.media-amazon.com/images/I/41id8vMzWYL._SL500_.jpg","Un clásico del periodismo de investigación de todos los tiempos que sacudió a la opinión pública por narrar sin eufemismos y con información implacable la corrupción menemista. Robo para la corona, ya convertido en un gran libro de historia, describe con detalle las oscuras maniobras que se llevaron a cabo durante la era de las privatizaciones, mientras reinaba en el país político un clima de transgresión descarada.","","7.28","Literature & Fiction","3.52","05/15/2025","","","","","","","","Estante C"
"Shibumi/Shibumi (Spanish Edition)","Trevanian","Aims Intl Books Corp","1983","Tapa blanda","462","Nicholai Hel","","Spanish","","","https://www.amazon.com/dp/8401303060?tag=handylibrarya-20&linkCode=osi&th=1&psc=1","","","https://m.media-amazon.com/images/I/510v+eMihdL._SL500_.jpg","A westerner raised in Japan, he survived the destruction of Hiroshima to emerge as the world's most artful lover and its most accomplished assassin. His greatest desire is to attain a state of effortless perfection . . . shibumi. But he is about to face his most sinister and corrupt enemy -- a supermonolith of espionage and monopoly bent on destroying
him. . . .


From the Paperback edition.","","63.62","Action & Adventure","4.18","05/15/2025","","","","","","","","Estante C"
"Single & Single - Tapa Dura (Spanish Edition)","Carré, John Le","Plaza & Janes Editores, S.A.","1999","Tapa blanda","","","","Spanish","9788401327575","","https://www.amazon.com/dp/8401327571?tag=handylibrarya-20&linkCode=osi&th=1&psc=1","","","https://m.media-amazon.com/images/I/410Aiq8kWiL._SL500_.jpg","A lawyer from the London finance house of Single & Single is shot dead on a Turkish hillside by people with whom he thought he was in business. A children's magician in the English countryside is asked by his bank to explain the unsolicited arrival of more than five million pounds sterling in his young daughter's modest trust. A freighter bound for Liverpool is boarded by Russian coast guards in the Black Sea. The celebrated London merchant venturer ""Tiger""Single disappears into thin air.

In Single & Single the writer who both epitomizes and transcends the novel of espionage opens with a haunting set piece, then establishes a sequence of events whose connections are mysterious, complex and compelling. This is a story of corrupt liaisons between criminal elements in the new Russian states and the world of legitimate finance in the West. Le Carré's finest novel in years, it is also an intimate portrait of two families: one Russian, the other English; one trading illicit goods, the other laundering the profits; one betrayed by a son-in-law, the other betrayed, and redeemed, by a son.

This is territory le Carré knows better than anyone. Masterful and prescient, he is writing at the height of his creative powers, and Oliver Single, the central protagonist, is one of his most fascinating characters.
","","5.0","Literature & Fiction","3.62","05/14/2025","","","","","","","","Estante A"
"Tesoros De Vida",", Unknown; BRUJAS, EDITORIAL","EDITORIAL BRUJAS","2004-01-01","Tapa blanda","","","","English","9789879452141","","https://www.amazon.com/dp/9879452143?tag=handylibrarya-20&linkCode=osi&th=1&psc=1","","","https://m.media-amazon.com/images/I/41z0mcQ5hiL._SL500_.jpg","","","207.87","Subjects","0","05/10/2025","","","","","","","","Estante A"
"The Hija de La Eternidad (Spanish Edition)","Rocha, Adriana; Jorde Kristi","Vergara Editor S.A.","1999-01-01","Tapa blanda","","","","Spanish","9789501519433","","https://www.amazon.com/dp/9501519430?tag=handylibrarya-20&linkCode=osi&th=1&psc=1","","","https://m.media-amazon.com/images/I/51QWZ6h1XfL._SL500_.jpg","","","217.17","Foreign Language Study & Reference","3.96","05/15/2025","","","","","","","","Estante C"
"The Importance of Being Earnest","Wilde, Oscar","Prestwick House","1895-02-14","Tapa blanda","","","","eng","9781580495806","","https://www.goodreads.com/book/show/92303.The_Importance_of_Being_Earnest","","","","Oscar Wilde's madcap farce about mistaken identities, secret engagements, and lovers entanglements still delights readers more than a century after its 1895 publication and premiere performance. The rapid-fire wit and eccentric characters of The Importance of Being Earnest have made it a mainstay of the high school curriculum for decades.

Cecily Cardew and Gwendolen Fairfax are both in love with the same mythical suitor. Jack Worthing has wooed Gwendolen as Ernest while Algernon has also posed as Ernest to win the heart of Jack's ward, Cecily. When all four arrive at Jack's country home on the same weekend the ""rivals"" to fight for Ernest's undivided attention and the ""Ernests"" to claim their beloveds pandemonium breaks loose. Only a senile nursemaid and an old, discarded hand-bag can save the day!

This Prestwick House Literary Touchstone Edition includes a glossary and reader's notes to help the modern reader appreciate Wilde's wry wit and elaborate plot twists.","","","Classics","4.17","05/15/2025","","","","","","","","Estante C"
"Todo O NADA (Spanish Edition)","Adler, Elizabeth","Vergara","2000-01-01","Tapa blanda","301","","","Spanish","9789501521221","","https://www.amazon.com/dp/9501521222?tag=handylibrarya-20&linkCode=osi&th=1&psc=1","","","https://m.media-amazon.com/images/I/41id8vMzWYL._SL500_.jpg","La joven abogada y profesora de derecho Marla Cwitowitz ama su trabajo, pero ansia hacer algo mas excitante. Cuando ella y su intimo amigo, el investigador privado Al Giraud, tropiezan con el caso mas importante de su carrera, se entusiasma ante la oportunidad de iniciarse como detective. Según las noticias periodísticas, la agente inmobiliaria Laurie Martin ha desaparecido y posiblemente este muerta. Dias antes, Marla y Al la vieron cenar con un hombre muy atractivo, que resulta ser Steve Mallard, casado y padre de familia, y principal sospechoso de la desaparición de Laurie. Marla intuye que hay algo extraño en la historia, y la intuición nunca le ha fallado. A pesar de que Al desea que se mantenga al margen, ya que teme por su seguridad, Marla decide tomar el asunto en sus propias manos. En poco tiempo, Marla y Al se encontraran siguiendo la pista de un frio y cínico criminal a través de los Estados Unidos, mientras se esfuerzan en probar la inocencia de Mallard. Marla ha encontrado, finalmente, la excitación que buscaba. Con ella, ha sido siempre todo o nada.","","5.87","Literature & Fiction","3.60","05/15/2025","","","","","","","","Estante C"
"Tuya","Piñeiro, Claudia","Varios","2013","Tapa blanda","176","Tuya","","Spanish","9789870409878","","https://www.amazon.com/dp/9870409873?tag=handylibrarya-20&linkCode=osi&th=1&psc=1","","","https://m.media-amazon.com/images/I/21UK9VJHrmL._SL500_.jpg","Un corazón dibujado con rouge, cruzado por un “te quiero” y firmado “Tuya”, le revela a Inés que su marido la engaña. Lo que sigue a continuación no sólo es un policial vertiginoso y atrapante, sino un retrato implacable de la vida familiar de la clase media. Claudia Piñeiro capta con genialidad los tonos de las voces de la sociedad argentina. Y entre ellas la de un ama de casa dispuesta a todo con tal de conservar su matrimonio y las buenas apariencias.","","10.24","Subjects","3.77","05/14/2025","","","","","","","","Estante A"
"Un perfil perdido","Sagan, Françoise","Plaza & Janés.","1978-01-01","Tapa blanda","187","","","Spanish","","","https://www.amazon.com/dp/B00EMAMAE8?tag=handylibrarya-20&linkCode=osi&th=1&psc=1","","","https://m.media-amazon.com/images/I/51qCZB449rL._SL500_.jpg","As erotic and sophisticated as ever, Françoise Sagan's latest novel again maps out the complexities and ironies in the relationships between men and women, offering some stringent observations on the lives of the very, very rich.

'As a constant admirer of Miss Sagan's work, I was pleased to find her latest novel, Lost Profile, not only up to her established standards but really among the best of her oeuvre. Swift, graceful and well-equipped, with a goodly assortment of those zestful insights peculiar to Miss Sagan' - Truman Capote","","19.89","Subjects","3.67","05/15/2025","","","","","","","","Estante C"
"Un Regalo Para Mi Madre","Riba, Lydia Maria; Lavandeira, Sandra","Vergara & Riba Editoras","1998-12","Tapa dura","48","","","Spanish","9789879581612","","https://www.amazon.com/dp/987958161X?tag=handylibrarya-20&linkCode=osi&th=1&psc=1","","","https://m.media-amazon.com/images/I/61DMCTV0K2L._SL500_.jpg","","","8.12","Personal Transformation","4.50","05/15/2025","","","","","","","","Estante C"
"Una Educación Mortal (The Scholomance, #1)","Novik, Naomi; Hernández, Patricia Sebastián","EDICIONES URANO","2022-02-08","Tapa blanda","383","The Scholomance","1","es","9788419130150","383","https://www.goodreads.com/book/show/199509956-una-educaci-n-mortal","","","https://books.google.com/books/content?id=CqXQEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api","De la autora best seller de Un cuento oscuro y  Un mundo helado llega la fascinante historia de una hechicera oscura destinada a reescribir las reglas de la magia. Decidí que Orion Lake debía morir cuando me salvó la vida por segunda vez. Todo el mundo adora a Orion Lake. Todos los demás, quiero decir. Por mí puede meterse su rimbombante magia combativa por donde le quepa. No pienso unirme a su grupo de fervientes seguidores. A diferencia del resto, yo no necesito la ayuda de nadie para sobrevivir a la Escolomancia. Olvídate de las hordas de monstruos y de los artefactos  lo más probable es que no haya nada más peligroso en este colegio que yo. En cuanto te descuides, destruiré montañas, aniquilaré a millones de personas y me convertiré en la siniestra reina del mundo. Al menos, eso es lo que todos esperan que haga. A la mayoría de los estudiantes les encantaría que Orion acabara conmigo igual que si fuera otra de las diabólicas criaturas que salen de los desagües. A veces pienso que quieren que me convierta en la bruja maléfica que creen que soy. El colegio, desde luego, lo está deseando. Pero no voy a darle a la Escolomancia lo que quiere. Ni tampoco a Orion Lake. Tal vez nadie me considere la heroína perfecta, pero pienso salir de aquí con vida. Y sin provocar una masacre. Aunque sí estoy planteándome seriamente cargarme a cierta persona. Naomi Novik ha creado con impecable destreza a una heroína para la posteridad; un personaje tan logrado y rico en matices que permanecerá en nuestro corazón y en nuestra mente durante mucho tiempo. «Una educación mortal es una pesadilla de la que nunca desearía despiadada, ingeniosa y conmovedora. Novik utiliza la iconografía de nuestra infancia (escuelas de magia, maldiciones, compañeros de clase crueles, monstruos) solo para darle la vuelta y crear una historia nueva y grandiosa que conseguirá que vuelvas a creer en la magia». Pierce Brown, autor de Edad oscura","","","Fantasy","3.95","05/10/2025","","Sí","","","","","","Estante A"
"Visualización creativa","Gawain, Shakti; Sánchez, Joaquín Negrón","","","Tapa blanda","","","","","9788478082902","","https://www.goodreads.com/book/show/7607584-visualizaci-n-creativa","","","","When it comes to creating the life you want, Shakti Gawain literally wrote the book. Now considered a classic, Creative Visualization teaches readers how to use their imaginations to manifest their deepest desires.","","","Self-help","4.12","05/15/2025","","","","","","","","Estante C"
